,DTime,ElapsedTime,T1,T1_time,HeaterValues
453,1606087107.6770082,610.4208149909973,57.0,453.0,50.0
454,1606087109.0277336,611.7715404033661,57.0,454.0,50.0
455,1606087110.3668091,613.1106159687042,57.0,455.0,50.0
456,1606087111.716282,614.4600887298584,57.0,456.0,50.0
457,1606087113.0563912,615.8001980781555,57.0,457.0,50.0
458,1606087114.4060514,617.1498582363129,57.0,458.0,50.0
459,1606087115.7557735,618.4995803833008,57.0,459.0,50.0
460,1606087117.1055627,619.8493695259094,57.0,460.0,50.0
461,1606087118.4448814,621.1886882781982,57.0,461.0,50.0
462,1606087119.7947085,622.538515329361,57.33,462.0,50.0
463,1606087121.1338973,623.8777041435242,57.0,463.0,50.0
464,1606087122.4836547,625.2274615764618,57.33,464.0,50.0
465,1606087123.823349,626.5671558380127,57.0,465.0,50.0
466,1606087125.1627688,627.906575679779,57.33,466.0,50.0
467,1606087126.5124962,629.2563030719757,57.33,467.0,50.0
468,1606087127.8516006,630.5954074859619,57.33,468.0,50.0
469,1606087129.201506,631.9453127384186,57.33,469.0,50.0
470,1606087130.5408373,633.2846441268921,57.33,470.0,50.0
471,1606087131.890786,634.6345927715302,57.33,471.0,50.0
472,1606087133.2297134,635.9735202789307,57.33,472.0,50.0
473,1606087134.5796666,637.3234734535217,57.33,473.0,50.0
474,1606087135.9188704,638.6626772880554,57.33,474.0,50.0
475,1606087137.268965,640.0127718448639,57.65,475.0,50.0
476,1606087138.6187682,641.3625750541687,57.33,476.0,50.0
477,1606087139.9581394,642.7019462585449,57.65,477.0,50.0
478,1606087141.3077538,644.0515606403351,57.33,478.0,50.0
479,1606087142.6576416,645.4014484882355,57.65,479.0,50.0
480,1606087144.0073419,646.7511487007141,57.65,480.0,50.0
481,1606087145.346567,648.0903737545013,57.65,481.0,50.0
482,1606087146.706731,649.4505379199982,57.65,482.0,50.0
483,1606087148.0457954,650.7896022796631,57.65,483.0,50.0
484,1606087149.3955886,652.1393954753876,57.65,484.0,50.0
485,1606087150.7353373,653.4791440963745,57.65,485.0,50.0
486,1606087152.0848918,654.8286986351013,57.65,486.0,50.0
487,1606087153.4243627,656.1681694984436,57.65,487.0,50.0
488,1606087154.7740405,657.5178472995758,57.33,488.0,50.0
489,1606087156.1237407,658.8675475120544,57.65,489.0,50.0
490,1606087157.4735308,660.2173376083374,57.65,490.0,50.0
491,1606087158.8127508,661.5565576553345,57.65,491.0,50.0
492,1606087160.162601,662.9064078330994,57.65,492.0,50.0
493,1606087161.5121894,664.2559962272644,57.65,493.0,50.0
494,1606087162.8710165,665.6148233413696,57.97,494.0,50.0
495,1606087164.2111795,666.954986333847,57.65,495.0,50.0
496,1606087165.5608594,668.3046662807465,57.97,496.0,50.0
497,1606087166.910143,669.6539497375488,57.97,497.0,50.0
498,1606087168.2605338,671.0043406486511,57.97,498.0,50.0
499,1606087169.6104267,672.3542335033417,57.97,499.0,50.0
500,1606087170.9601226,673.7039294242859,57.97,500.0,50.0
501,1606087172.3089533,675.0527601242065,57.97,501.0,50.0
502,1606087173.659508,676.4033148288727,57.97,502.0,50.0
503,1606087174.9990232,677.7428300380707,57.97,503.0,50.0
504,1606087176.3487542,679.092561006546,57.97,504.0,50.0
505,1606087177.698544,680.4423508644104,57.97,505.0,50.0
506,1606087179.0480392,681.791846036911,57.97,506.0,50.0
507,1606087180.3977537,683.1415605545044,57.97,507.0,50.0
508,1606087181.7476196,684.4914264678955,57.97,508.0,50.0
509,1606087183.097265,685.841071844101,57.97,509.0,50.0
510,1606087184.4468997,687.1907064914703,57.97,510.0,50.0
511,1606087185.7864814,688.5302882194519,57.97,511.0,50.0
512,1606087187.1256013,689.8694081306458,57.97,512.0,50.0
513,1606087188.4751546,691.2189614772797,58.29,513.0,50.0
514,1606087189.814962,692.5587687492371,58.29,514.0,50.0
515,1606087191.1647642,693.9085710048676,58.29,515.0,50.0
516,1606087192.5039272,695.2477340698242,58.29,516.0,50.0
517,1606087193.843671,696.5874779224396,58.29,517.0,50.0
518,1606087195.1830285,697.9268352985382,58.29,518.0,50.0
519,1606087196.5217023,699.2655091285706,58.29,519.0,50.0
520,1606087197.8712845,700.6150913238525,58.29,520.0,50.0
521,1606087199.2117412,701.9555480480194,58.29,521.0,50.0
522,1606087200.5510383,703.2948451042175,58.29,522.0,50.0
523,1606087201.9007642,704.6445710659027,58.29,523.0,50.0
524,1606087203.2506175,705.9944243431091,58.29,524.0,50.0
525,1606087204.6003077,707.3441145420074,58.29,525.0,50.0
526,1606087205.9497414,708.6935482025146,58.29,526.0,50.0
527,1606087207.2996855,710.0434923171997,58.29,527.0,50.0
528,1606087208.6493788,711.3931856155396,58.29,528.0,50.0
529,1606087209.9886086,712.7324154376984,58.29,529.0,50.0
530,1606087211.328302,714.072108745575,58.29,530.0,50.0
531,1606087212.6778443,715.4216511249542,58.62,531.0,50.0
532,1606087214.037632,716.7814388275146,58.62,532.0,50.0
533,1606087215.3773656,718.1211724281311,58.62,533.0,50.0
534,1606087216.7372153,719.4810221195221,58.62,534.0,50.0
535,1606087218.0762405,720.82004737854,58.62,535.0,50.0
536,1606087219.4263613,722.1701681613922,58.62,536.0,50.0
537,1606087220.7758486,723.5196554660797,58.62,537.0,50.0
538,1606087222.1146796,724.8584864139557,58.62,538.0,50.0
539,1606087223.465343,726.2091498374939,58.62,539.0,50.0
540,1606087224.8046484,727.5484552383423,58.62,540.0,50.0
541,1606087226.1544847,728.8982915878296,58.62,541.0,50.0
542,1606087227.5038776,730.2476844787598,58.62,542.0,50.0
543,1606087228.843527,731.5873339176178,58.62,543.0,50.0
544,1606087230.193253,732.937059879303,58.62,544.0,50.0
545,1606087231.5427637,734.2865705490112,58.62,545.0,50.0
546,1606087232.8913176,735.6351244449615,58.62,546.0,50.0
547,1606087234.2422397,736.9860465526581,58.62,547.0,50.0
548,1606087235.602297,738.3461039066315,58.62,548.0,50.0
549,1606087236.9407513,739.6845581531525,58.94,549.0,50.0
550,1606087238.2915747,741.0353815555573,58.62,550.0,50.0
551,1606087239.641349,742.385155916214,58.94,551.0,50.0
552,1606087240.990753,743.7345597743988,58.94,552.0,50.0
553,1606087242.340598,745.0844049453735,58.94,553.0,50.0
554,1606087243.6895428,746.433349609375,58.94,554.0,50.0
555,1606087245.0398586,747.7836654186249,58.94,555.0,50.0
556,1606087246.3791885,749.1229953765869,58.94,556.0,50.0
557,1606087247.7289946,750.4728014469147,58.94,557.0,50.0
558,1606087249.0787356,751.8225424289703,58.94,558.0,50.0
559,1606087250.4280493,753.1718561649323,58.94,559.0,50.0
560,1606087251.7780576,754.5218644142151,58.94,560.0,50.0
561,1606087253.1176383,755.8614451885223,58.94,561.0,50.0
562,1606087254.4673557,757.2111625671387,58.94,562.0,50.0
563,1606087255.8165376,758.5603444576263,58.94,563.0,50.0
564,1606087257.1663818,759.9101886749268,58.94,564.0,50.0
565,1606087258.5156584,761.2594652175903,58.94,565.0,50.0
566,1606087259.865953,762.6097598075867,58.94,566.0,50.0
567,1606087261.2055333,763.9493401050568,59.26,567.0,50.0
568,1606087262.5540524,765.2978591918945,58.94,568.0,50.0
569,1606087263.9049017,766.6487085819244,58.94,569.0,50.0
570,1606087265.25473,767.99853682518,58.94,570.0,50.0
571,1606087266.604411,769.3482177257538,58.94,571.0,50.0
572,1606087267.9540098,770.6978166103363,59.26,572.0,50.0
573,1606087269.3037424,772.0475492477417,59.26,573.0,50.0
574,1606087270.6535013,773.3973081111908,58.94,574.0,50.0
575,1606087271.9927464,774.7365531921387,59.26,575.0,50.0
576,1606087273.3421843,776.0859911441803,58.94,576.0,50.0
577,1606087274.6921618,777.4359686374664,58.94,577.0,50.0
578,1606087276.041806,778.785612821579,59.26,578.0,50.0
579,1606087277.3912938,780.1351006031036,59.26,579.0,50.0
580,1606087278.741288,781.4850947856903,59.26,580.0,50.0
581,1606087280.0912075,782.8350143432617,59.26,581.0,50.0
582,1606087281.430589,784.1743957996368,59.26,582.0,50.0
583,1606087282.7802649,785.5240716934204,59.26,583.0,50.0
584,1606087284.1298048,786.8736116886139,59.26,584.0,50.0
585,1606087285.4694433,788.2132501602173,59.26,585.0,50.0
586,1606087286.8083787,789.5521855354309,59.26,586.0,50.0
587,1606087288.1584415,790.9022483825684,59.26,587.0,50.0
588,1606087289.4979477,792.2417545318604,59.26,588.0,50.0
589,1606087290.8477256,793.5915324687958,59.26,589.0,50.0
590,1606087292.1870098,794.9308166503906,59.26,590.0,50.0
591,1606087293.5367465,796.2805533409119,59.26,591.0,50.0
592,1606087294.8859417,797.62974858284,59.26,592.0,50.0
593,1606087296.235944,798.9797508716583,59.26,593.0,50.0
594,1606087297.595334,800.3391408920288,59.26,594.0,50.0
595,1606087298.9444945,801.6883013248444,59.26,595.0,50.0
596,1606087300.2951565,803.0389633178711,59.26,596.0,50.0
597,1606087301.6453187,804.389125585556,59.26,597.0,50.0
598,1606087302.9846132,805.7284200191498,59.26,598.0,50.0
599,1606087304.3447146,807.0885214805603,59.26,599.0,50.0
600,1606087305.6642568,808.4080636501312,59.26,600.0,0.0
